"ProductId";"ProductLanguageId";"ProductVariantId";"ProductNumber";"ProductName";"ProductShortDescription";"ProductLongDescription";"ProductPrice";"ProductWeight";"ProductVolume";"ProductActive";"ProductCreated";"ProductUpdated";"ProductCost";"brand";"Format";"Type";"EAN";"Document";"Material";"EcoFriendly";"Color";"SupplierItemNumber";"Groups"
"PROD167";"LANG1";"";"10156";"Performance Women's Vista Jersey";"<p>Planning a cool weather, cycling endeavor that’s filled with great scenery along the way? Then bring along the warmth and casual comfort of our Vista jersey!</p>";"<ul>	<li>100% textured polyester wicks away excess moisture while keeping you warm, dry and comfortable wherever you ride</li>	<li>Contrast panels add style</li>	<li>9.5&rdquo; front zipper delivers cooling ventilation</li>	<li>Relaxed fit with raglan sleeves provide unrestricted movement</li></ul>";"20";"0";"0";"True";"19-01-2009 11:16:03:000";"22-08-2018 13:43:38:490";"0";"";"";"";"";"";"";"False";"#E91E63";"";"""GROUP108"",""GROUP29"""
"PROD167";"LANG2";"";"10156";"Performance Women's Vista Jersey";"Planlægger et køligt vejr, cykeltræning, der er fyldt med fantastisk natur undervejs? Så tag den varme og afslappede komfort i vores Vista-trøje op!<br>";"<ul>	<li>100% textured polyester removes excess moisture and keeps you warm, dry and comfortable wherever you drive</li>	<li>Kontrastpaneler adds style</li>	<li>9,5 &quot;front lynl&aring;s leverer k&oslash;leventilation</li>	<li>Afslappet pasform med raglan &aelig;rmer giver ubegr&aelig;nset bev&aelig;gelse</li></ul>";"20";"0";"0";"True";"19-01-2009 11:16:03:000";"22-08-2018 13:43:38:493";"0";"";"";"";"";"";"";"False";"#E91E63";"";"""GROUP29"""
"PROD168";"LANG1";"";"10157";"Pearl Izumi Women’s Optik Jacket";"<p>Ultra-lightweight protection in wet or windy training conditions.</p>";"<ul>	<li>Made with breathable Optik fabric, this form-fitted outer layer resists the elements and packs conveniently into compact spaces</li>	<li>Full-length locking zipper in front allows maximum ventilation control</li>	<li>Elastic cuffs and waist keep this jacket in place</li>	<li>Pearl Izumi reflective logos on front and back</li>	<li>Rear zippered pocket for stashing essentials</li></ul>";"59,99";"0";"0";"True";"19-01-2009 11:19:43:000";"22-08-2018 13:25:51:707";"0";"";"";"";"";"";"";"False";"#2196F3";"";"""GROUP103"",""GROUP29"""
"PROD168";"LANG2";"";"10157";"Pearl Izumi Women’s Optik Jacket";"Ultra-let beskyttelse i vådt eller blæsende træningsforhold.";"<ul>	<li>Fremstillet med &aring;ndbart Optik stof, modst&aring;r dette formmonterede ydre lag elementerne og pakker bekvemt ind i kompakte rum</li>	<li>Fuldl&aelig;ngde lynl&aring;s foran giver maksimal ventilationskontrol</li>	<li>Elastiske manchetter og talje holder denne jakke p&aring; plads</li>	<li>Perle Izumi reflekterende logoer p&aring; forsiden og bagsiden</li>	<li>Baglommer med lynl&aring;s til stashing essentials</li></ul>";"59,99";"0";"0";"True";"19-01-2009 11:19:43:000";"22-08-2018 13:25:51:710";"0";"";"";"";"";"";"";"False";"#2196F3";"";"""GROUP29"""
"PROD169";"LANG1";"";"10158";"Pearl Izumi Women’s Symphony Jacket";"<p>Just one look out your window on a cold and dreary morning is enough to make you want to pull the bedcovers right over your head! But Pearl Izumi has designed a lightweight jacket with full weather protection that&rsquo;ll make tackling those grey days a lot easier and a lot more comfortable.</p>";"<ul>	<li>Optik-WxB fabric provides waterproof, windproof and breathable protection in all kinds of foul weather</li>	<li>Full front zipper with internal rain flap seals out water and puts generous ventilation within easy reach</li>	<li>Detachable hood with its own stow pocket and elasticized sleeve openings retain heat while blocking the elements</li>	<li>Feminine reflective elements and piping enhance visibility in low light</li></ul>";"99,99";"0";"0";"True";"19-01-2009 11:21:21:000";"22-08-2018 13:26:09:857";"0";"";"";"";"";"";"";"False";"#2196F3";"";"""GROUP103"",""GROUP29"""
"PROD169";"LANG2";"";"10158";"Pearl Izumi Women’s Symphony Jacket";"Bare et kig ud på dit vindue på en kold og kedelig morgen er nok til at få dig til at trække sengetøj lige over dit hoved! Men Pearl Izumi har designet en letvægtsjakke med fuld vejrbeskyttelse, der gør det muligt at tackle de grå dage meget lettere og meget mere behageligt.<br>";"<ul>      <li><li>Optik-WxB stof giver vandtæt, vindtæt og åndbar beskyttelse i alle former for fult vejr</li><li>Fuld front lynlås med indvendig regnflappe forsegler vand og giver generøs ventilation inden for rækkevidde</li><li>Aftagelig hætte med egen stow lomme og elastiske ærmeåbninger opretholder varmen, mens elementerne blokeres</li><li>Feminine reflekterende elementer og rørsystemer forbedrer synligheden i svagt lys</li></li></ul>";"99,99";"0";"0";"True";"19-01-2009 11:21:21:000";"22-08-2018 13:26:09:857";"0";"";"";"";"";"";"";"False";"#2196F3";"";"""GROUP29"""
"PROD17";"LANG1";"";"10011";"Scattante CFR Comp ";"<p>&ldquo;Competition&rdquo; is the name of the game according to this ride! Its lightweight carbon monocoque frame with revolutionary Composite Bladder Molding and Aerospace Composite structure gives you cutting-edge performance that&rsquo;s laterally stiff, vertically resilient and fast in feel. And with Shimano&rsquo;s precision 105 drivetrain, the added climbing power of FSA carbon cranks and a lightweight wheelset to top it off, there&rsquo;s no tellin&rsquo; how many wins this ride&rsquo;s gonna bring home!</p>";"<ul>	<li>Lightweight carbon monocoque frame with carbon/aluminum fork offers a stiff and efficient ride with less vibration</li>	<li>Shimano 105 drivetrain with Ultegra rear derailleur combines reliable speed and high performance with incredible control and response</li>	<li>FSA SLK Light Carbon cranks with MegaExo bottom bracket deliver super-stiff, no-flex pedaling power for the road ahead</li>	<li>Oversized Fort&eacute; Precision handlebar and stem supply core-level strength, style and performance</li>	<li>Kenda Fort&eacute; Pro DC tires give you speed when you want it and traction when you need it, in wet or dry conditions</li>	<li>Alex ALX 270 wheelset cut through the wind with bladed spokes, aero rims and smooth rolling hubs</li>	<li>Tektro R740 dual pivot calipers deliver strong, progressive stopping power and good modulation</li></ul>";"1399";"0";"0";"True";"09-01-2009 12:08:00:000";"20-02-2018 11:47:23:433";"0";"Scattante";NULL;"";NULL;"";"Titanium";"True";"";NULL;"""GROUP15"",""GROUP66"""
"PROD17";"LANG2";"";"10011";"Scattante CFR Comp ";"""Konkurrence"" er navnet på spillet ifølge denne tur! Den lette carbon monocoque ramme med revolutionerende Composite Bladder Molding og Aerospace Composite struktur giver dig avanceret ydeevne, der er lateralt stiv, lodret elastisk og hurtig i føler. Og med Shimano's præcision 105-drivkørslen, den ekstra klatstyrke af FSA-carbon-cranks og et letvægtshjulsæt til toppen af det, er der ikke noget, hvor mange vinder denne tur kommer til at bringe hjem!";"<ul>	<li>Letv&aelig;gts carbon monocoque ramme med carbon / aluminium gaffel giver en stiv og effektiv ride med mindre vibrationer</li>	<li>Shimano 105-drivk&oslash;rslen med Ultegra-bagspareren kombinerer p&aring;lidelig hastighed og h&oslash;j ydeevne med utrolig kontrol og respons</li>	<li>FSA SLK Light Carbon cranks med MegaExo bundbeslag leverer superstiv, no-flex pedal effekt til vejen frem</li>	<li>Overdimensioneret Fort&eacute; Precision h&aring;ndtag og stivforsyning kerneniveau styrke, stil og ydeevne</li>	<li>Kenda Fort&eacute; Pro DC d&aelig;k giver dig hurtighed, n&aring;r du vil have det og tr&aelig;kkraft, n&aring;r du har brug for det, i v&aring;de eller t&oslash;rre forhold</li>	<li>Alex ALX 270 hjuls&aelig;t klippes gennem vinden med bladede eger, aero f&aelig;lge og glatte rullende nav</li>	<li>Tektro R740 dual pivot calipers leverer st&aelig;rk progressiv stopkraft og god modulering</li></ul>";"1399";"0";"0";"True";"09-01-2009 12:08:00:000";"20-02-2018 11:47:24:957";"0";"Scattante";NULL;"";NULL;"";"Titanium";"True";"";NULL;"""GROUP15"""
"PROD170";"LANG1";"";"10159";"Castelli Hotflex Leg Warmers";"<p>Expand your cycling wardrobe from season to season with the addition of thermal leg warmers.</p>";"<ul>	<li>Low pile, fleece inner lining offers maximum comfort and warmth for those days when you need a little extra coverage on your legs</li>	<li>Teflon treated outer resists abrasion and guards against wind and water</li>	<li>Articulated knee enhances your pedal stroke</li>	<li>Gripper elastic openings keep these warmers in place</li>	<li>Sizes (Length): S(25.75), M(26), L(26.75), XL(27)</li></ul>";"40";"0";"0";"True";"19-01-2009 11:23:07:000";"30-05-2018 11:32:22:530";"0";"Castelli";NULL;"";NULL;"";"";"False";"#000000";NULL;"""GROUP109"",""GROUP30"""
"PROD170";"LANG2";"";"10159";"Castelli Hotflex Leg Warmers";"Udvid din cykling klædeskab fra sæson til sæson med tilføjelse af termiske ben varmere.<br>";"<li>Lav bunke, fleece indvendig foring giver maksimal komfort og varme i de dage, hvor du har brug for lidt ekstra dækning på dine ben<br></li><li>Teflon-behandlet ydre modstår slid og vagter mod vind og vand</li><li>Ledet knæ forbedrer din pedalslag</li><li>Gripper elastiske åbninger holder disse varmere på plads</li><li>Størrelser (længde): S (25.75), M (26), L (26.75), XL (27)</li>";"40";"0";"0";"True";"19-01-2009 11:23:07:000";"20-02-2018 11:47:27:537";"0";"Castelli";NULL;"";NULL;"";"";"False";"#000000";NULL;"""GROUP30"""
"PROD171";"LANG1";"";"10160";"DeFeet Flames Armskins";"<p>Warmth when you need it.</p>";"<ul>	<li>Provide a great alternative to the long sleeve jersey, plus they look HOT</li>	<li>Secure top and Stayfast cuff keep them in place over any terrain</li>	<li>InteGR8 for moisture management and durability</li>	<li>Sizes (Weight): S/M(under 5&#39;9 and under 160lbs), L/XL(over 5&#39;9 and over 160lbs)</li></ul>";"16,99";"0";"0";"True";"19-01-2009 11:25:00:000";"20-02-2018 11:47:28:753";"0";"";NULL;"";NULL;"";"";"False";"#808080";NULL;"""GROUP109"",""GROUP30"""
"PROD171";"LANG2";"";"10160";"DeFeet Flames Armskins";"Varme når du har brug for det.<br>";"<li>Giver et godt alternativ til langærmet jersey, plus de ser HOT ud<br></li><li>Sikker top og Stayfast manchet holder dem på plads over ethvert terræn</li><li>InteGR8 til fugtstyring og holdbarhed</li><li>Størrelser (Vægt): S / M (under 5'9 og under 160lbs), L / XL (over 5'9 og over 160lbs)</li>";"16,99";"0";"0";"True";"19-01-2009 11:25:00:000";"20-02-2018 11:47:30:113";"0";"";NULL;"";NULL;"";"";"False";"#808080";NULL;"""GROUP30"""
"PROD172";"LANG1";"";"10161";"Pearl Izumi MicroSensor Balaclava";"<p>A cold weather riding essential.</p>";"<ul>	<li>MicroSensor-Stretch fabric offers plenty of warmth, moisture control and breathability for your face and neck</li>	<li>Soft, comfortable interior feels great against the skin</li></ul>";"25";"0";"0";"True";"19-01-2009 11:26:32:000";"22-08-2018 13:27:34:973";"0";"";"";"";"";"";"";"False";"#000000";"";"""GROUP103"",""GROUP30"""
"PROD172";"LANG2";"";"10161";"Pearl Izumi MicroSensor Balaclava";"Et koldt vejr kører væsentligt.";"<ul>	<li>MicroSensor-Stretch stof giver masser af varme, fugtighedskontrol og &aring;ndbarhed til dit ansigt og nakke</li>	<li>Bl&oslash;dt og behageligt indvendigt f&oslash;les godt mod huden</li></ul>";"25";"0";"0";"True";"19-01-2009 11:26:32:000";"22-08-2018 13:27:34:980";"0";"";"";"";"";"";"";"False";"#000000";"";"""GROUP30"""
"PROD173";"LANG1";"";"10162";"Pearl Izumi Calien Toes";"<p>Quick and bulkless comfort for those brisk morning rides.</p>";"<ul>	<li>AmFIB waterproof laminate protects your toes from rain and snow</li>	<li>ThermaFleece lining wicks away moisture while keeping your feet warm and comfortable</li>	<li>Nylon/spandex binding on foot and cut-out adds durability</li>	<li>Works with any major pedal system</li>	<li>Sizes: S=S/M (36-42), M=L/XL (42-47)</li></ul>";"15";"0";"0";"True";"19-01-2009 11:28:15:000";"22-08-2018 13:27:50:920";"0";"Pearl Izumi";"";"";"";"";"";"True";"";"";"""GROUP103"",""GROUP30"""
"PROD173";"LANG2";"";"10162";"Pearl Izumi Calien Toes";"Hurtig og bulkless komfort for de friske morgenture.";"<li><li>AmFIB vandtæt laminat beskytter dine tæer mod regn og sne</li><li>ThermaFleece foring fjerner fugt og holder fødderne varme og komfortable</li><li>Nylon / spandex bindende til fod og udskæring øger holdbarheden</li><li>Arbejder med ethvert større pedalsystem</li><li>Størrelser: S = S / M (36-42), M = L / XL (42-47)</li></li>";"15";"0";"0";"True";"19-01-2009 11:28:15:000";"22-08-2018 13:27:50:927";"0";"Pearl Izumi";"";"";"";"";"";"True";"";"";"""GROUP30"""
"PROD174";"LANG1";"";"10163";"Mavic Crossland Disc Front Wheel";"<p>Mavic has taken their finest technology and designed a wheel for lovers of rough terrain who can&rsquo;t afford to be rough on their wallets!</p>";"<ul>	<li>6061 aluminum, semi-profiled rim is SUP welded to eliminate vibration and provide wheel stability over bumpy trails</li>	<li>UB Control coating improves braking friction and eliminates shuddering</li>	<li>24 (2x) stainless steel, straight pull spokes offer durable strength for what&rsquo;s ahead</li>	<li>Removable and adjustable, sealed cartridge bearings are easy to maintain</li>	<li>Compatible with UST and standard tires/tubes</li></ul>";"80";"0";"0";"True";"19-01-2009 11:32:10:000";"20-02-2018 11:47:36:737";"0";"Mavic";NULL;"";NULL;"";"Aluminium";"False";"";NULL;"""GROUP31"",""GROUP92"""
"PROD174";"LANG2";"";"10163";"Mavic Crossland Disc Front Wheel";"Mavic has taken their finest technology and designed a wheel for lovers of rough terrain who can&rsquo;t afford to be rough on their wallets!<br />";"<li>6061 aluminum, semi-profiled rim is SUP welded to eliminate vibration and provide wheel stability over bumpy trails</li><li>UB Control coating improves braking friction and eliminates shuddering</li><li>24 (2x) stainless steel, straight pull spokes offer durable strength for what&rsquo;s ahead</li><li>Removable and adjustable, sealed cartridge bearings are easy to maintain</li><li>Compatible with UST and standard tires/tubes</li>";"80";"0";"0";"True";"19-01-2009 11:32:10:000";"20-02-2018 11:47:38:250";"0";"Mavic";NULL;"";NULL;"";"Aluminium";"False";"";NULL;"""GROUP31"""
"PROD175";"LANG1";"";"10164";"Mavic Crossmax ST Disc Wheelset";"<p>High strength and low inertia come together to give you the perfect wheels for epic rides on technical trails</p>";"<ul>	<li>Maxtal ISM lightened with SUP welded rims for serious weight reduction, less vibration and fewer flats over rough terrain</li>	<li>Fore technology adds greater rigidity and stiffness to the rims for those times when you&rsquo;re going all out!</li>	<li>FTS-X cassette body with strengthened prawls and self-locking axle end screws are designed to meet the demands of hard wearing, MTB riding</li>	<li>QRM sealed cartridge bearings produce low friction and are easy to maintain</li>	<li>24 Zicral, straight pull spokes reduce tension cycles, balance spokes tensions from side to side, reduce material fatigue and improve wheel endurance</li>	<li>Shimano 8/9-speed compatible</li>	<li>Compatible with UST and standard tires/tubes</li></ul>";"529,99";"0";"0";"True";"19-01-2009 11:34:44:000";"20-02-2018 11:47:39:463";"0";"Mavic";NULL;"Weight reduction";NULL;"";"";"False";"";NULL;"""GROUP31"",""GROUP92"""
"PROD175";"LANG2";"";"10164";"Mavic Crossmax ST Disc Wheelset";"Høj styrke og lav inerti kommer sammen for at give dig de perfekte hjul til episke rides på tekniske stier";"<li>Maxtal ISM tændt med SUP-svejsede fælge til seriøs vægtreduktion, mindre vibrationer og færre lejligheder over ujævnt terræn<br></li><li>Fore teknologi giver større stivhed og stivhed til fælge for de tidspunkter, når du går helt ud!</li><li>FTS-X kassettehus med forstærkede prawls og selvlåsende akselskruer er designet til at imødekomme kravene til slidstærk, MTB ridning</li><li>QRM forseglede patronlagre giver lav friktion og er nemme at vedligeholde</li><li>24 Zicral, straight pull eger reducerer spændingscyklusser, balancerer eger spændinger fra side til side, reducerer træthed og forbedrer hjulets udholdenhed</li><li>Shimano 8/9-hastighedskompatibel</li><li>Kompatibel med UST og standard dæk / rør</li>";"529,99";"0";"0";"True";"19-01-2009 11:34:44:000";"20-02-2018 11:47:40:983";"0";"Mavic";NULL;"Weight reduction";NULL;"";"";"False";"";NULL;"""GROUP31"""
"PROD176";"LANG1";"";"10165";"Lynskey House Blend PRO Cross Frame";"<p>Specifically designed to provide exceptional handling and control over rough terrain, this competitive, cyclocross frame will have you racing through courses with precision and speed!</p>";"<ul>	<li>Proprietary tube shaping process gives this oversized, triple-butted, brushed finish titanium frame incredible stiffness, power transfer and compliance</li>	<li>Bi-Axially formed downtube enhances bottom bracket rigidity</li>	<li>S-bend chainstays and enhanced bottom bracket provide enough crankarm/heel clearance for extremely muddy courses</li>	<li>S-bend seatstays position the cantilever brakes for optimum stopping performance</li>	<li>Cantilever brake mounts with a fully centered cable stop make brake adjustment a cinch</li>	<li>Toptube cable routing keeps the inner triangle clear for shouldering</li>	<li>135mm rear spacing accommodates a wide range of rear hub and gearing options</li></ul>";"1994,99";"5";"6";"True";"19-01-2009 11:41:37:000";"21-02-2018 09:42:36:830";"0";"Lynskey";NULL;"Lightweight";NULL;"";"";"False";"";NULL;"""GROUP17"",""GROUP86"""
"PROD176";"LANG2";"";"10165";"Lynskey House Blend PRO Cross Frame";"Specielt designet til at give exceptionel håndtering og styring over hårdt terræn, denne konkurrencedygtige cyklocrossramme får dig til at køre gennem kurser med præcision og hastighed!<br>";"<li>Proprietær rørformningsproces giver denne overdimensionerede, tredobbelte, børstet finish titaniumramme utrolig stivhed, kraftoverførsel og overholdelse<br></li><li>Bi-aksialt dannet downtube forbedrer bundbeslagets stivhed</li><li>S-bend kædelag og forbedret bundbeslag giver nok crankarm / hæl clearance til ekstremt mudrede kurser</li><li>S-bend-sædepositioner placerer de cantilever-bremser for optimal stoppeevne</li><li>Kantløse bremsebelægninger med et fuldt centreret kabelstop gør bremsejusteringen til en cinch</li><li>Toptube kabelrute holder den indre trekant klar for at skure</li><li>135 mm bagudspænding rummer en bred vifte af baghjul og gearkomponenter</li>";"1994,99";"5";"6";"True";"19-01-2009 11:41:37:000";"20-02-2018 11:47:43:707";"0";"Lynskey";NULL;"Lightweight";NULL;"";"";"False";"";NULL;"""GROUP17"""
"PROD177";"LANG1";"";"10166";"Performance Aluminum Frame";"<p>We think you&rsquo;ll agree that the Performance Aluminum Mountain Frame represents the absolute pinnacle in value, without sacrificing style or resilience!</p>";"<ul>	<li>7005 butted aluminum construction keeps the weight down while maintaining superior stiffness and strength</li>	<li>Mountain-inspired geometry gives you a tough-as-nails ride that&rsquo;s nearly bomb-proof!</li>	<li>Small details were not overlooked - there&rsquo;s a replaceable rear derailleur, double water bottle braze-ons and top tube cable routing</li>	<li>Pro paint and clean decals (included - not applied) finish off this incredible value</li></ul>";"150";"4";"5";"True";"19-01-2009 11:44:27:000";"21-02-2018 09:42:54:180";"0";"Performance";NULL;"";NULL;"";"";"False";"";NULL;"""GROUP17"",""GROUP93"""
"PROD177";"LANG2";"";"10166";"Performance Aluminum Frame";"Vi tror, at du er enig i, at Performance Aluminum Mountain Frame repræsenterer det absolutte højdepunkt i værdi uden at ofre stil eller modstandsdygtighed!";"<li><li>7005 butted aluminium konstruktion holder vægten nede samtidig med at du opretholder overlegen stivhed og styrke</li><li>Mountain-inspireret geometri giver dig en hård-som-negle tur, der er næsten bombe-bevis!</li><li>Små detaljer blev ikke overset - der er en udskiftelig bagvedspærrer, dobbelt vandflaskebølger og toprørkabeldeling</li><li>Pro-maling og rene dekaler (inkluderet - ikke anvendt) afslutter denne utrolige værdi</li></li>";"150";"4";"5";"True";"19-01-2009 11:44:27:000";"20-02-2018 11:47:46:583";"0";"Performance";NULL;"";NULL;"";"";"False";"";NULL;"""GROUP17"""
"PROD178";"LANG1";"";"10167";"Ritchey Break-Away Steel Road Frame";"<p>You&rsquo;ll no longer have to kiss your ride goodbye each time you&rsquo;re heading out of town! This unique road frame quickly comes apart, easily packs into its own travel case and can be checked as regular baggage when you fly.</p>";"<ul>	<li>Locking compression coupling system separates the full size, steel frame into two parts - adding only 100g to a complete frame</li>	<li>Insert the two frame pieces into the travel case (29 x 26 x 9&rdquo;), put the rest of your components inside, zip it shut and then use the grab handles or wheels to transport it to your destination</li>	<li>Custom heat treated, Ritchey chromoly steel tubing gives you a smooth, predictable ride</li>	<li>Lightweight Ritchey Pro carbon fork and headset absorb vibrations from the road</li>	<li>Includes travel case</li></ul>";"1199,99";"0";"0";"True";"19-01-2009 12:16:22:000";"20-02-2018 11:47:47:943";"0";"Ritchey";NULL;"Heat treated";NULL;"";"Steel";"False";"#2196F3";NULL;"""GROUP17"",""GROUP93"""
"PROD178";"LANG2";"";"10167";"Ritchey Break-Away Steel Road Frame";"Du behøver ikke længere at kysse din tur farvel hver gang du går ud af byen! Denne unikke vejramme kommer hurtigt fra hinanden, pakker let i sin egen rejsetaske og kan kontrolleres som almindelig bagage, når du flyver.";"<ul>	<li>L&aring;sekompressionskoblingssystem adskiller fuldstilet st&aring;lramme i to dele - kun 100 g til en komplet ramme</li>	<li>S&aelig;t de to rammestykker i rejseskuffen (29 x 26 x 9 &quot;), l&aelig;g resten af komponenterne ind, luk den i luk og brug grebh&aring;ndtagene eller hjulene til at transportere den til din destination</li>	<li>Brugerdefineret varmebehandlet Ritchey chromoly st&aring;lr&oslash;r giver dig en glat og forudsigelig tur</li>	<li>Letv&aelig;gts Ritchey Pro carbon gaffel og headset absorberer vibrationer fra vejen</li>	<li>Inkluderer rejse sag</li></ul>";"1199,99";"0";"0";"True";"19-01-2009 12:16:22:000";"20-02-2018 11:47:49:450";"0";"Ritchey";NULL;"Heat treated";NULL;"";"Steel";"False";"#2196F3";NULL;"""GROUP17"""
"PROD179";"LANG1";"";"10168";"Selle Italia SLC Gel Flow Saddle";"<p>Don&rsquo;t let this saddle&rsquo;s slick looks distract you. Lightweight and spec&rsquo;d to impress, this pro-level saddle will amaze you with its incredible comfort!</p>";"<ul>	<li>30% carbon composite shell is anatomically designed for a perfect fit while offering a premium, vibration damping ride</li>	<li>Selle Italia&rsquo;s special cut-out begins at the back of the saddle, allowing the right and left sides to move independently from each other - this mimics the natural pedaling motion while allowing more flex on the saddle and around the sit bones</li>	<li>Silicone gel inserts with differentiated thickness are strategically placed around the anatomical cut out to improve comfort and relieve pressure in the frontal soft tissue area</li>	<li>Perfect Fit padding adheres to your body for additional support</li>	<li>Breathable, full-grain leather cover</li>	<li>Vanox tubular rails with carbon wrapping deliver smooth and lightweight performance</li></ul>";"190";"0";"0";"True";"19-01-2009 12:19:50:000";"20-02-2018 11:47:50:660";"0";"Selle";NULL;"";NULL;"";"Carbon";"False";"";NULL;"""GROUP34"",""GROUP91"""
"PROD179";"LANG2";"";"10168";"Selle Italia SLC Gel Flow Saddle";"Lad ikke denne sadel se glat ser distrahere dig. Letvægts og spec'd at imponere, denne pro-level sadel vil forbløffe dig med sin utrolige komfort!";"<ul>	<li>30% carbon komposit skal er anatomisk designet til en perfekt pasform, mens du tilbyder en premium, vibrationsd&aelig;mpningstur</li>	<li>Selle Italiens specielle udsk&aelig;ring begynder p&aring; bagsiden af sadlen, hvilket g&oslash;r det muligt for h&oslash;jre og venstre side at bev&aelig;ge sig uafh&aelig;ngigt af hinanden - dette efterligner den naturlige pedalbev&aelig;gelse, samtidig med at man f&aring;r mere b&oslash;jning p&aring; sadlen og omkring sitbenene</li>	<li>Silikongelindsatser med differentieret tykkelse er strategisk placeret rundt om den anatomiske udsk&aelig;ring for at forbedre komforten og aflaste trykket i det frontale bl&oslash;de v&aelig;vsomr&aring;de</li>	<li>Perfekt Fit padding kl&aelig;ber til din krop for yderligere support</li>	<li>&Aring;ndbar, fuldkornet l&aelig;derd&aelig;ksel</li>	<li>Vanox r&oslash;rformede skinner med carbonindpakning giver j&aelig;vn og letv&aelig;gt</li></ul>";"190";"0";"0";"True";"19-01-2009 12:19:50:000";"20-02-2018 11:47:52:040";"0";"Selle";NULL;"";NULL;"";"Carbon";"False";"";NULL;"""GROUP34"""
"PROD18";"LANG1";"";"10012";"Scattante R-560 Triple ";"<p>If you want baptism by air, here’s your ride. Not only does this bike clear big jumps with ease, its tough, chromoly frame feels nearly weightless when you’re off the ground! Add on 100mm of front suspension to cushion the drops and 3-piece cranks for that sweet barspin, and you’ve got yourself a ride that can tackle anything on the ground or in the air.</p>";"<ul>	<li>Lightweight aluminum frame with carbon fork offers a stiff and efficient ride with less vibration</li>	<li>Shimano 105 Triple drivetrain gives you high performance, reliable speed and conquers every hill in your path</li>	<li>FSA Gossamer MegaExo cranks deliver sleek, stiff pedaling power for the hills and the flats</li>	<li>Aluminum handlebar, seatpost and stem supply core-level strength, style and performance</li>	<li>Kenda tires keep you moving along at high speeds while remaining exceptionally quiet against the pavement</li>	<li>Alex ALX 270 wheelset cuts through the wind with bladed spokes, aero rims and smooth rolling hubs</li>	<li>Tektro R530 dual pivot calipers deliver strong, progressive stopping power and good modulation</li></ul>";"899";"0";"0";"True";"09-01-2009 12:14:02:000";"20-02-2018 11:47:53:253";"0";"Scattante";NULL;"";NULL;"";"Chromoly";"True";"#2196F3";NULL;"""GROUP15"",""GROUP66"""
"PROD18";"LANG2";"";"10012";"Scattante R-560 Triple ";"Hvis du vil have dåb med fly, her er din tur. Ikke alene gør denne cykel klart store spring med lethed, den hårde chromoliske ramme føles næsten vægtløs, når du er ude af jorden! Tilføj på 100mm forhjulsophæng for at dæmpe dråberne og 3-delede vinkler til den søde spids, og du har selv en tur, der kan tackle alt på jorden eller i luften.";"<ul>	<li>Letv&aelig;gts aluminiumramme med carbongaffel giver en stiv og effektiv ride med mindre vibrationer</li>	<li>Shimano 105 Triple drivetrain giver dig h&oslash;j ydeevne, p&aring;lidelig fart og erobrer hver bakke i din vej</li>	<li>FSA Gossamer MegaExo cranks leverer slank, stiv pedal effekt til bakkerne og lejlighederne</li>	<li>Aluminium h&aring;ndtag, s&aelig;depost og stamforsyning kerneniveau styrke, stil og ydeevne</li>	<li>Kenda-d&aelig;k holder dig i bev&aelig;gelse ved h&oslash;je hastigheder, mens du forbliver us&aelig;dvanligt stille mod fortovet</li>	<li>Alex ALX 270 hjuls&aelig;t sk&aelig;rer gennem vinden med bladede eger, aero felger og glatte rullende nav</li>	<li>Tektro R530 dual pivot calipers leverer st&aelig;rk, progressiv stopkraft og god modulering</li></ul>";"899";"0";"0";"True";"09-01-2009 12:14:02:000";"20-02-2018 11:47:54:627";"0";"Scattante";NULL;"";NULL;"";"Chromoly";"True";"#2196F3";NULL;"""GROUP15"""
"PROD180";"LANG1";"";"10169";"Selle San Marco Arrowhead Saddle";"<p>Named after the most extreme climb in the Giro d’Italia, the Zoncolan gives you the right amount of ergonomic comfort for tackling those vertical ascents!</p>";"<ul>	<li>San Marco&rsquo;s Gelaround system adopts a polyurethane race-gel insert at the sit-bones and along the Arrowhead cut-out section to relieve pressure on blood vessels and urogenetial nerves - what you get is improved comfort without the extra weight</li>	<li>Carbon reinforced, nylon shell provides lightweight flexibility</li>	<li>Durable leather cover offers long-lasting performance</li>	<li>Titanium rails guarantee a smooth and light riding experience</li></ul>";"115";"0";"0";"True";"19-01-2009 12:25:10:000";"20-02-2018 11:47:56:803";"0";"Selle";NULL;"Lightweight";NULL;"";"Carbon";"False";"#FFFFFF";NULL;"""GROUP34"",""GROUP91"""
"PROD180";"LANG2";"";"10169";"Selle San Marco Arrowhead Saddle";"Navngivet efter den mest ekstreme klatre i Giro d'Italia giver Zoncolan dig den rigtige mængde ergonomisk komfort til at tackle de lodrette stigninger!<br>";"<ul>	<li>San Marco&#39;s Gelaround-system vedtager en polyurethan race-gel indsats ved sidebenene og langs pilhovedudsk&aelig;ringssektionen for at lette trykket p&aring; blodkar og urogenetiale nerver - hvad du f&aring;r, er bedre komfort uden ekstra v&aelig;gt</li>	<li>Kulforst&aelig;rket nylon skal giver letv&aelig;gts fleksibilitet</li>	<li>Holdbart l&aelig;der cover giver lang levetid</li>	<li>Titanium skinner garanterer en glat og let rideoplevelse</li></ul>";"115";"0";"0";"True";"19-01-2009 12:25:10:000";"20-02-2018 11:47:58:463";"0";"Selle";NULL;"Lightweight";NULL;"";"Carbon";"False";"#FFFFFF";NULL;"""GROUP34"""
